time,angle,curLapTime,damage,gear,rpm,speedX,lastLapTime,track0,track1,track2,track3,track4,track5,track6,track7,track8,track9,track10,track11,track12,track13,track14,track15,track16,track17,track18,trackPos,steer,accel,brake
1749549328263,-0.0473821,2.336,0.0,2,5801.69,45.3788,0.0,7.07043,7.22688,7.93968,9.51903,12.9479,17.8371,22.2218,29.7649,45.587,98.9242,200.0,36.6575,19.6961,13.5838,8.65559,5.86563,4.68338,4.13424,3.94202,-0.284091,0.0,1.0,0.0
1749549328283,-0.0476577,2.358,0.0,2,5777.79,45.5502,0.0,7.05774,7.21349,7.92417,9.4993,12.9176,17.7868,22.1588,29.6793,45.4524,98.6028,200.0,36.8723,19.8074,13.6492,8.68941,5.8866,4.69936,4.14794,3.95471,-0.281783,0.0,1.0,0.0
1749549328307,-0.0479061,2.38,0.0,2,5754.29,45.548,0.0,7.04504,7.20009,7.90869,9.47949,12.8873,17.7376,22.0969,29.5963,45.3239,98.3177,200.0,37.0761,19.916,13.7145,8.72356,5.90768,4.71539,4.16167,3.96744,-0.279474,0.0,1.0,0.0
1749549328327,-0.0481769,2.402,0.0,2,5731.17,45.5413,0.0,7.03254,7.18646,7.8932,9.45966,12.857,17.6885,22.036,29.5145,45.1987,98.0431,200.0,37.2774,20.0239,13.7806,8.75759,5.92871,4.73151,4.17554,3.98035,-0.277144,0.0,1.0,0.0
1749549328351,-0.0484468,2.424,0.0,2,5708.42,45.5339,0.0,7.01965,7.17303,7.87776,9.43985,12.8268,17.64,21.9755,29.434,45.0747,97.7744,200.0,37.4761,20.1305,13.8472,8.79168,5.94977,4.74754,4.18933,3.99316,-0.274814,0.0,1.0,0.0
1749549328373,-0.0487162,2.446,0.0,2,5686.05,45.5264,0.0,7.00659,7.15918,7.86187,9.41955,12.7957,17.5908,21.9141,29.3517,44.9485,97.5005,200.0,37.678,20.2389,13.9162,8.82695,5.97122,4.76411,4.20343,4.00623,-0.272439,0.0,1.0,0.0
1749549328395,-0.0489861,2.468,0.0,2,3289.75,45.5189,0.0,6.99377,7.14548,7.84614,9.39947,12.765,17.5419,21.8536,29.2702,44.824,97.2302,200.0,37.8782,20.3461,13.9861,8.86182,5.99268,4.78042,4.21753,4.01953,-0.270064,0.0,1.0,0.0
1749549328417,-0.0492555,2.49,0.0,2,3470.13,45.9238,0.0,6.98035,7.13135,7.82983,9.37876,12.7331,17.4924,21.7914,29.1876,44.6968,96.9556,200.0,38.0815,20.4558,14.0583,8.89827,6.01485,4.79735,4.2319,4.03296,-0.267623,0.0,1.0,0.0
1749549328437,-0.0495335,2.512,0.0,2,3497.25,46.3944,0.0,6.96594,7.11609,7.81243,9.35646,12.6991,17.4399,21.7263,29.0996,44.5625,96.6591,200.0,38.2972,20.5712,14.136,8.93689,6.03878,4.81555,4.24757,4.04749,-0.264981,0.0,1.0,0.0
1749549328460,-0.0498101,2.534,0.0,2,3527.45,46.8665,0.0,6.95154,7.10082,7.79495,9.33431,12.665,17.3878,21.6612,29.0129,44.429,96.3704,200.0,38.5112,20.686,14.2149,8.976,6.06256,4.83368,4.26314,4.06201,-0.262362,0.0,1.0,0.0
1749549328484,-0.0500881,2.556,0.0,2,3560.3,47.3408,0.0,6.93713,7.08563,7.77735,9.312,12.6307,17.3355,21.596,28.9256,44.2963,96.0828,200.0,38.7248,20.801,14.2937,9.01531,6.08653,4.85211,4.27878,4.07666,-0.259721,0.0,1.0,0.0
1749549328503,-0.0503709,2.578,0.0,2,3595.22,47.8176,0.0,6.92273,7.0703,7.75976,9.28948,12.5963,17.2834,21.5312,28.8385,44.1627,95.7917,200.0,38.9397,20.9161,14.3727,9.05492,6.11075,4.87024,4.29456,4.09112,-0.257102,0.0,1.0,0.0
1749549328524,-0.0506927,2.6,0.0,2,3631.79,48.2975,0.0,6.90838,7.05499,7.74226,9.26694,12.5615,17.2313,21.4662,28.7515,44.0287,95.5013,200.0,39.1538,21.031,14.4517,9.09506,6.13483,4.8886,4.31018,4.10571,-0.254472,0.0,1.0,0.0
1749549328549,-0.0510251,2.622,0.0,2,3669.58,48.7807,0.0,6.89386,7.03949,7.72441,9.24417,12.5263,17.1787,21.4008,28.6637,43.8949,95.2107,200.0,39.3683,21.1467,14.5311,9.13574,6.1594,4.90734,4.32599,4.12048,-0.251809,0.0,1.0,0.0
1749549328570,-0.0513594,2.644,0.0,2,3708.27,49.2675,0.0,6.87817,7.02289,7.70532,9.2197,12.4885,17.1237,21.332,28.5718,43.7541,94.908,200.0,39.5938,21.2678,14.6147,9.17951,6.18572,4.92714,4.34308,4.13635,-0.248935,0.0,1.0,0.0
1749549328592,-0.0516993,2.666,0.0,2,3747.57,49.7581,0.0,6.8623,7.00605,7.68599,9.19503,12.4503,17.0682,21.2631,28.4792,43.6126,94.5988,200.0,39.8222,21.3901,14.6986,9.22397,6.21231,4.94745,4.36035,4.15234,-0.246038,0.0,1.0,0.0
1749549328614,-0.0520436,2.688,0.0,2,3787.34,50.2527,0.0,6.8465,6.98926,7.66666,9.17034,12.4118,17.0127,21.194,28.387,43.4705,94.2904,200.0,40.0487,21.5118,14.7824,9.26897,6.23911,4.96765,4.37762,4.16833,-0.243142,0.0,1.0,0.0
1749549328636,-0.0523888,2.71,0.0,2,3827.35,50.7513,0.0,6.83057,6.97237,7.64728,9.14531,12.3728,16.9572,21.125,28.2944,43.3293,93.9833,200.0,40.2763,21.6339,14.8662,9.31458,6.26606,4.98806,4.39496,4.18445,-0.240234,0.0,1.0,0.0
1749549328659,-0.0527369,2.732,0.0,2,3867.32,51.254,0.0,6.81476,6.95561,7.62785,9.12036,12.3337,16.9022,21.0563,28.2025,43.1886,93.6806,200.0,40.5017,21.7552,14.9496,9.36046,6.2932,5.00843,4.41227,4.20056,-0.237327,0.0,1.0,0.0
1749549328682,-0.0530903,2.754,0.0,2,3907.33,51.7609,0.0,6.79852,6.93814,7.60791,9.09474,12.2934,16.8461,20.9863,28.1089,43.0453,93.3685,200.0,40.7316,21.8787,15.0343,9.40789,6.32106,5.02932,4.43008,4.21695,-0.234364,0.0,1.0,0.0
1749549328702,-0.0534717,2.776,0.0,2,3947.55,52.2719,0.0,6.78116,6.9198,7.58669,9.06748,12.2509,16.7874,20.9133,28.0107,42.8945,93.0418,200.0,40.9728,22.0082,15.1234,9.45878,6.35073,5.05161,4.44904,4.23456,-0.23119,0.0,1.0,0.0
1749549328725,-0.0538985,2.798,0.0,2,3988.03,52.787,0.0,6.76373,6.90125,7.56538,9.04001,12.2081,16.7287,20.8403,27.9129,42.745,92.7177,200.0,41.2133,22.1373,15.2121,9.51035,6.38053,5.07398,4.46808,4.2522,-0.228005,0.0,1.0,0.0
1749549328748,-0.0543281,2.82,0.0,2,4028.8,53.3062,0.0,6.74634,6.88275,7.54391,9.01231,12.1654,16.6702,20.7672,27.8153,42.5956,92.3942,200.0,41.4526,22.2661,15.3007,9.56291,6.41062,5.09655,4.48724,4.2699,-0.224809,-1.0,1.0,0.0
1749549328768,-0.054764,2.842,0.0,2,4069.87,53.8294,0.0,6.72876,6.86401,7.52226,8.98438,12.1225,16.6115,20.6941,27.7173,42.4453,92.0686,200.0,41.6936,22.3958,15.3896,9.61651,6.44126,5.11944,4.50653,4.28766,-0.221591,-1.0,1.0,0.0
1749549328788,-0.0552046,2.864,0.0,2,4111.38,54.3568,0.0,6.71118,6.84535,7.50069,8.95643,12.0799,16.553,20.6211,27.6198,42.2957,91.7431,200.0,41.9339,22.5245,15.4779,9.67084,6.47192,5.14219,4.52576,4.30554,-0.218373,0.0,1.0,0.0
1749549328812,-0.055648,2.886,0.0,2,4153.32,54.8884,0.0,6.69287,6.82579,7.47801,8.92719,12.0359,16.4927,20.5463,27.5191,42.1418,91.4097,200.0,42.1803,22.657,15.5692,9.72759,6.50409,5.16606,4.54593,4.3241,-0.215021,0.0,1.0,0.0
1749549328837,-0.0560948,2.908,0.0,2,4195.51,55.4242,0.0,6.67377,6.80541,7.45456,8.89684,11.9908,16.431,20.4695,27.4163,41.984,91.0683,200.0,42.4334,22.7928,15.6627,9.78596,6.53757,5.19096,4.56699,4.34351,-0.211515,0.0,1.0,0.0
1749549328861,-0.0565478,2.93,0.0,2,4237.54,55.9638,0.0,6.65454,6.78492,7.43078,8.86603,11.9455,16.3691,20.392,27.3128,41.8258,90.7248,200.0,42.6873,22.9296,15.7564,9.84466,6.57172,5.21605,4.58825,4.36306,-0.207997,0.0,1.0,0.0
1749549328880,-0.0570657,2.952,0.0,2,4279.97,56.5066,0.0,6.63523,6.76422,7.40687,8.83493,11.9004,16.3071,20.3149,27.2093,41.6672,90.3791,200.0,42.9422,23.0659,15.8502,9.90317,6.606,5.24147,4.60962,4.38263,-0.204457,0.0,1.0,0.0
1749549328901,-0.0576321,2.974,0.0,2,4322.71,57.0528,0.0,6.61572,6.74347,7.38277,8.80339,11.8553,16.2453,20.2379,27.1061,41.5094,90.0373,200.0,43.1954,23.202,15.9438,9.96162,6.6408,5.26706,4.6311,4.4024,-0.200894,0.0,1.0,0.0
1749549328925,-0.0564501,2.996,0.0,2,4367.58,57.5696,0.0,6.59656,6.72601,7.36588,8.78614,11.8424,16.249,20.2656,27.1947,41.8074,91.8758,200.0,42.6957,23.1195,15.9347,9.98168,6.66141,5.2856,4.64899,4.4209,-0.197488,0.0,1.0,0.0
1749549328943,-0.0507333,3.018,0.0,2,4426.88,57.9991,0.0,6.57971,6.71879,7.36999,8.8087,11.9168,16.4301,20.5767,27.8059,43.3753,100.298,200.0,40.4145,22.49,15.6626,9.90005,6.64201,5.28385,4.65593,4.43445,-0.19478,0.0,1.0,0.0
1749549328973,-0.0410811,3.04,0.0,2,4483.41,58.4088,0.0,6.56714,6.72295,7.39501,8.86951,12.0752,16.7833,21.168,28.9516,46.3472,118.369,139.868,37.0698,21.4602,15.1828,9.73218,6.58655,5.26269,4.65171,4.44214,-0.193026,0.0,1.0,0.0
1749549328991,-0.0304438,3.062,0.0,2,4527.37,58.9647,0.0,6.5589,6.73307,7.42899,8.94515,12.2661,17.2071,21.8809,30.3578,50.1805,147.839,103.289,33.9669,20.4183,14.6761,9.54515,6.52037,5.23461,4.64263,4.44623,-0.191972,0.0,1.0,0.0
1749549329010,-0.0249645,3.084,0.0,2,4531.21,59.549,0.0,6.55121,6.73469,7.44237,8.97925,12.362,17.4315,22.2696,31.1533,52.494,170.778,90.6537,32.545,19.9247,14.4365,9.46025,6.49365,5.22513,4.64213,4.45227,-0.190752,0.0,1.0,0.0
1749549329033,-0.0231988,3.106,0.0,2,4566.7,60.1188,0.0,6.54271,6.72897,7.43927,8.98155,12.3852,17.5007,22.4004,31.4431,53.4105,181.822,86.6234,32.0746,19.7733,14.371,9.445,6.49515,5.22945,4.64838,4.46027,-0.189264,0.0,1.0,0.0
1749549329054,-0.0231158,3.128,0.0,2,4607.79,60.6886,0.0,6.53403,6.72015,7.42928,8.97063,12.3772,17.5026,22.4183,31.5069,53.677,185.901,85.437,31.9722,19.7582,14.3757,9.45794,6.50845,5.23954,4.65729,4.4689,-0.187689,0.0,1.0,0.0
1749549329077,-0.0235988,3.15,0.0,2,4652.56,61.2603,0.0,6.52512,6.71021,7.41662,8.9549,12.3581,17.4802,22.3951,31.4883,53.7015,187.147,85.1918,31.9985,19.7914,14.4055,9.48086,6.52591,5.25198,4.6673,4.47791,-0.186063,0.0,1.0,0.0
1749549329098,-0.0242745,3.172,0.0,2,4697.76,61.8354,0.0,6.51605,6.69962,7.40282,8.93773,12.3354,17.4499,22.3585,31.4422,53.6454,187.42,85.2477,32.0663,19.8401,14.4432,9.50709,6.5446,5.2655,4.6778,4.48715,-0.184393,0.0,1.0,0.0
1749549329122,-0.0250289,3.194,0.0,2,4744.05,62.4137,0.0,6.50674,6.68858,7.38821,8.91996,12.3112,17.4166,22.3166,31.3856,53.5582,187.31,85.4194,32.1507,19.895,14.484,9.53459,6.56374,5.27972,4.68879,4.49667,-0.182678,0.0,1.0,0.0
1749549329143,-0.025819,3.216,0.0,2,4790.4,62.9956,0.0,6.4971,6.67708,7.37327,8.90191,12.2865,17.382,22.2727,31.3249,53.4587,187.047,85.6369,32.2408,19.9523,14.5262,9.56255,6.58314,5.29459,4.70021,4.5065,-0.180908,0.0,1.0,0.0
1749549329165,-0.0266282,3.238,0.0,2,4837.14,63.5812,0.0,6.4873,6.66518,7.35822,8.88377,12.2616,17.3469,22.228,31.2625,53.354,186.723,85.8733,32.3339,20.0104,14.5687,9.59064,6.60259,5.31004,4.71218,4.51657,-0.179094,0.0,1.0,0.0
1749549329186,-0.0276238,3.26,0.0,2,4884.15,64.1703,0.0,6.47714,6.6528,7.34316,8.86564,12.2366,17.3116,22.1828,31.1991,53.2467,186.364,86.12,32.4285,20.0691,14.6115,9.61892,6.62203,5.32569,4.72458,4.52704,-0.177224,0.0,1.0,0.0
1749549329210,-0.0288097,3.282,0.0,2,4931.37,64.7631,0.0,6.46661,6.63995,7.32806,8.84741,12.2114,17.276,22.1372,31.1351,53.1378,185.988,86.3718,32.5239,20.1283,14.6546,9.64729,6.64157,5.34141,4.73746,4.53793,-0.175271,0.0,1.0,0.0
1749549329235,-0.0300071,3.304,0.0,2,4978.89,65.3596,0.0,6.45566,6.62662,7.313,8.82924,12.1864,17.2406,22.0918,31.0713,53.0291,185.613,86.6231,32.6191,20.1873,14.6976,9.6756,6.66107,5.35709,4.75089,4.54926,-0.17324,0.0,1.0,0.0
1749549329254,-0.0312149,3.326,0.0,2,5026.74,65.9597,0.0,6.44363,6.61233,7.29724,8.81022,12.1601,17.2035,22.0443,31.0045,52.9154,185.221,86.8863,32.7187,20.249,14.7425,9.70521,6.68146,5.3735,4.76538,4.56168,-0.171015,0.0,1.0,0.0
1749549329278,-0.0324356,3.348,0.0,2,5075.39,66.5634,0.0,6.43045,6.5973,7.28065,8.79018,12.1325,17.1644,21.9942,30.934,52.7951,184.8,87.1655,32.8239,20.3141,14.7899,9.73641,6.70294,5.39077,4.78069,4.57532,-0.168568,0.0,1.0,0.0
1749549329296,-0.0336682,3.37,0.0,2,5123.72,67.171,0.0,6.41675,6.58226,7.26406,8.77015,12.1048,17.1252,21.944,30.8634,52.6744,184.374,87.4462,32.9292,20.3792,14.8373,9.76762,6.72442,5.40804,4.79601,4.58945,-0.166032,0.0,1.0,0.0
1749549329319,-0.0350733,3.392,0.0,2,5172.36,67.7824,0.0,6.43926,6.60432,7.28779,8.7978,12.1407,17.1717,21.9987,30.9278,52.7333,183.519,87.4975,32.8377,20.3066,14.7793,9.7261,6.69432,5.38315,4.77351,4.56751,-0.170055,0.0,1.0,0.0
1749549329340,-0.0350725,3.414,0.0,2,5221.29,68.3976,0.0,6.42448,6.58917,7.27106,8.77761,12.1128,17.1324,21.9483,30.857,52.6127,183.102,87.7793,32.9437,20.3722,14.827,9.75756,6.71597,5.40057,4.78895,4.58229,-0.167369,0.0,1.0,0.0
1749549329363,-0.0350728,3.436,0.0,2,5270.2,69.0164,0.0,6.4097,6.57401,7.25433,8.75742,12.085,17.0929,21.8977,30.7859,52.4915,182.679,88.0628,33.05,20.438,14.8749,9.78904,6.73764,5.41799,4.8044,4.59707,-0.164684,0.0,1.0,0.0
1749549329384,-0.0350736,3.458,0.0,2,5318.81,69.638,0.0,6.39492,6.55885,7.2376,8.73722,12.0571,17.0535,21.8472,30.7148,52.3701,182.254,88.3473,33.1565,20.5038,14.9227,9.82052,6.7593,5.43541,4.81985,4.61185,-0.161998,0.0,1.0,0.0
1749549329406,-0.0350731,3.48,0.0,2,5369.26,70.2615,0.0,6.38014,6.54369,7.22088,8.71703,12.0292,17.0141,21.7967,30.6439,52.2493,181.835,88.6296,33.2627,20.5694,14.9705,9.85199,6.78096,5.45283,4.83529,4.62662,-0.159313,0.0,1.0,0.0
1749549329428,-0.0350724,3.502,0.0,2,5418.2,70.8882,0.0,6.36536,6.52853,7.20415,8.69684,12.0014,16.9747,21.7463,30.573,52.1286,181.418,88.9114,33.3687,20.6351,15.0183,9.88345,6.80262,5.47024,4.85074,4.6414,-0.156627,0.0,1.0,0.0
1749549329451,-0.0350727,3.524,0.0,2,5467.34,71.5174,0.0,6.35058,6.51337,7.18742,8.67665,11.9735,16.9353,21.6958,30.502,52.0074,180.995,89.1953,33.4751,20.7008,15.0662,9.91492,6.82428,5.48766,4.86619,4.65618,-0.153942,0.0,1.0,0.0
1749549329471,-0.0350736,3.546,0.0,2,5516.82,72.1491,0.0,6.33556,6.49796,7.17042,8.65611,11.9452,16.8952,21.6444,30.4297,51.884,180.562,89.4845,33.5833,20.7677,15.1148,9.94693,6.84631,5.50537,4.88189,4.67121,-0.151212,0.0,1.0,0.0
1749549329493,-0.0350733,3.568,0.0,2,5566.59,72.7834,0.0,6.31944,6.48143,7.15217,8.63408,11.9148,16.8522,21.5893,30.3523,51.752,180.104,89.7929,33.6991,20.8394,15.167,9.98126,6.86994,5.52438,4.89874,4.68733,-0.148282,0.0,1.0,0.0
1749549329517,-0.0350726,3.59,0.0,2,5616.67,73.4201,0.0,6.30332,6.46489,7.13393,8.61206,11.8844,16.8092,21.5343,30.275,51.6203,179.649,90.1004,33.8149,20.911,15.2191,10.0156,6.89356,5.54338,4.91559,4.70345,-0.145352,0.0,1.0,0.0
1749549329538,-0.0350728,3.612,0.0,2,5667.05,74.0594,0.0,6.28719,6.44836,7.11568,8.59003,11.854,16.7662,21.4792,30.1975,51.4882,179.188,90.4098,33.9308,20.9827,15.2713,10.0499,6.9172,5.56238,4.93244,4.71958,-0.142423,0.0,1.0,0.0
1749549329560,-0.0350736,3.634,0.0,2,5717.69,74.7012,0.0,6.27107,6.43182,7.09743,8.568,11.8236,16.7232,21.4241,30.12,51.3558,178.724,90.7199,34.0469,21.0544,15.3235,10.0843,6.94083,5.58138,4.94929,4.7357,-0.139493,0.0,1.0,0.0
1749549329582,-0.035073,3.656,0.0,2,5770.39,75.345,0.0,6.25495,6.41528,7.07918,8.54597,11.7932,16.6802,21.369,30.0426,51.224,178.268,91.0279,34.1627,21.1261,15.3756,10.1186,6.96446,5.60038,4.96614,4.75182,-0.136563,0.0,1.0,0.0
1749549329603,-0.0350723,3.678,0.0,2,5822.36,75.9917,0.0,6.23882,6.39875,7.06094,8.52395,11.7628,16.6373,21.314,29.9653,51.0923,177.812,91.3355,34.2785,21.1977,15.4278,10.1529,6.98808,5.61938,4.98299,4.76795,-0.133634,0.0,1.0,0.0
1749549329627,-0.0350727,3.7,0.0,2,5873.15,76.6417,0.0,6.2227,6.38221,7.04269,8.50192,11.7324,16.5943,21.2589,29.8878,50.9601,177.35,91.6451,34.3945,21.2694,15.48,10.1872,7.01172,5.63839,4.99984,4.78407,-0.130704,0.0,1.0,0.0
1749549329649,-0.0350735,3.722,0.0,2,5924.1,77.2944,0.0,6.20658,6.36567,7.02444,8.47988,11.702,16.5512,21.2037,29.8102,50.8277,176.887,91.9553,34.5106,21.3411,15.5322,10.2216,7.03535,5.65739,5.01669,4.80019,-0.127774,0.0,1.0,0.0
1749549329671,-0.0350733,3.744,0.0,2,5975.39,77.9495,0.0,6.19045,6.34914,7.00619,8.45786,11.6716,16.5082,21.1487,29.7328,50.6957,176.428,92.2637,34.6265,21.4128,15.5843,10.2559,7.05898,5.67639,5.03354,4.81632,-0.124845,0.0,1.0,0.0
1749549329691,-0.0350726,3.766,0.0,2,6027.05,78.6072,0.0,6.17372,6.33197,6.98725,8.435,11.64,16.4636,21.0915,29.6525,50.559,175.955,92.5831,34.7466,21.4871,15.6385,10.2915,7.0835,5.69612,5.05103,4.83305,-0.121804,0.0,1.0,0.0
1749549329712,-0.0350729,3.788,0.0,2,6079.08,79.2675,0.0,6.15625,6.31406,6.96748,8.41113,11.6071,16.417,21.0319,29.5686,50.4158,175.455,92.9184,34.8723,21.5648,15.695,10.3287,7.10911,5.7167,5.06928,4.85052,-0.11863,0.0,1.0,0.0
1749549329736,-0.0350736,3.81,0.0,2,6131.5,79.9303,0.0,6.13879,6.29614,6.94771,8.38726,11.5742,16.3704,20.9721,29.4846,50.2725,174.954,93.254,34.998,21.6425,15.7515,10.366,7.13471,5.73729,5.08754,4.86798,-0.115456,0.0,1.0,0.0
1749549329756,-0.0350731,3.832,0.0,2,6185.24,80.5955,0.0,6.12132,6.27823,6.92794,8.3634,11.5412,16.3239,20.9125,29.4008,50.1296,174.458,93.588,35.1235,21.7202,15.808,10.4031,7.16031,5.75787,5.10579,4.88545,-0.112282,0.0,1.0,0.0
1749549329782,-0.0350724,3.854,0.0,2,6240.16,81.2629,0.0,6.10385,6.26032,6.90818,8.33954,11.5083,16.2773,20.8529,29.317,49.9869,173.964,93.921,35.2488,21.7977,15.8645,10.4403,7.1859,5.77846,5.12405,4.90292,-0.109109,0.0,1.0,0.0
1749549329801,-0.0350727,3.876,0.0,2,6292.91,81.934,0.0,6.08638,6.2424,6.88841,8.31567,11.4754,16.2307,20.7932,29.233,49.8437,173.465,94.2564,35.3745,21.8754,15.921,10.4775,7.2115,5.79904,5.1423,4.92038,-0.105935,0.0,1.0,0.0
1749549329825,-0.0350734,3.898,0.0,3,6344.61,82.6075,0.0,6.06892,6.22449,6.86864,8.29181,11.4424,16.1841,20.7335,29.149,49.7004,172.964,94.5923,35.5003,21.9531,15.9776,10.5147,7.23711,5.81963,5.16056,4.93785,-0.102761,0.0,1.0,0.0
1749549329847,-0.0350733,3.92,0.0,3,6396.26,83.2825,0.0,6.05145,6.20657,6.84887,8.26794,11.4095,16.1376,20.6738,29.0652,49.5574,172.466,94.9266,35.6258,22.0308,16.0341,10.5519,7.26271,5.84022,5.17881,4.95532,-0.0995872,0.0,1.0,0.0
1749549329869,-0.0350727,3.942,0.0,3,6448.23,83.9587,0.0,6.03398,6.18866,6.8291,8.24408,11.3766,16.091,20.6142,28.9814,49.4146,171.972,95.2602,35.7512,22.1084,16.0906,10.5891,7.28831,5.8608,5.19707,4.97278,-0.0964134,0.0,1.0,0.0
1749549329891,-0.035073,3.964,0.0,3,6500.49,84.6363,0.0,6.0164,6.17062,6.8092,8.22005,11.3434,16.0441,20.5541,28.8969,49.2705,171.469,95.5976,35.8777,22.1866,16.1475,10.6266,7.31409,5.88153,5.21545,4.99037,-0.0932173,0.0,1.0,0.0
1749549329912,-0.0350736,3.986,0.0,3,6553.04,85.3151,0.0,5.99759,6.15132,6.78791,8.19434,11.3079,15.9939,20.4898,28.8064,49.1162,170.93,95.9589,36.0131,22.2703,16.2084,10.6666,7.34166,5.90371,5.23511,5.00918,-0.0897994,0.0,1.0,0.0
1749549329935,-0.0350731,4.008,0.0,3,6608.11,85.9943,0.0,5.97877,6.13203,6.76662,8.16865,11.2725,15.9438,20.4255,28.7161,48.9623,170.396,96.3183,36.1482,22.3539,16.2693,10.7067,7.36923,5.92587,5.25477,5.02799,-0.0863814,0.0,1.0,0.0
1749549329958,-0.0350725,4.03,0.0,3,6661.43,86.6758,0.0,5.95996,6.11274,6.74533,8.14295,11.237,15.8936,20.3613,28.6259,48.8085,169.863,96.6777,36.2833,22.4374,16.3301,10.7467,7.39679,5.94804,5.27442,5.0468,-0.0829634,0.0,1.0,0.0
1749549329978,-0.0350728,4.052,0.0,3,6713.82,87.359,0.0,5.94115,6.09345,6.72404,8.11725,11.2016,15.8434,20.297,28.5355,48.6543,169.326,97.0385,36.4186,22.5211,16.391,10.7868,7.42436,5.97021,5.29408,5.06562,-0.0795455,0.0,1.0,0.0
1749549330000,-0.0350841,4.074,0.0,3,4895.28,87.5335,0.0,5.92235,6.07414,6.70271,8.09146,11.1659,15.7928,20.232,28.4436,48.4958,168.735,97.4199,36.5568,22.6058,16.4524,10.8271,7.45202,5.99242,5.31376,5.08443,-0.0761275,0.0,1.0,0.0
1749549330023,-0.0350908,4.096,0.0,3,4885.47,87.5085,0.0,5.90354,6.05484,6.6814,8.06571,11.1303,15.7424,20.1673,28.3524,48.3392,168.167,97.7929,36.6938,22.6901,16.5136,10.8672,7.47964,6.01462,5.33343,5.10324,-0.0727095,0.0,1.0,0.0
1749549330048,-0.0350938,4.118,0.0,3,4875.8,87.4841,0.0,5.88473,6.03554,6.6601,8.03999,11.0948,15.6921,20.1029,28.2617,48.184,167.617,98.1589,36.8298,22.7741,16.5746,10.9074,7.50724,6.0368,5.35309,5.12205,-0.0692915,0.0,1.0,0.0
1749549330067,-0.0350951,4.14,0.0,3,4866.27,87.4597,0.0,5.86592,6.01625,6.63881,8.01428,11.0593,15.6419,20.0385,28.1711,48.0294,167.075,98.5221,36.9655,22.8578,16.6356,10.9475,7.53482,6.05897,5.37276,5.14086,-0.0658736,0.0,1.0,0.0
1749549330088,-0.0350958,4.162,0.0,3,4856.88,87.4353,0.0,5.84711,5.99695,6.61751,7.98858,11.0238,15.5917,19.9742,28.0807,47.8752,166.536,98.8839,37.1009,22.9415,16.6965,10.9875,7.56239,6.08115,5.39242,5.15967,-0.0624556,0.0,1.0,0.0
1749549330110,-0.0350961,4.184,0.0,3,4847.62,87.4109,0.0,5.8283,5.97766,6.59622,7.96287,10.9884,15.5416,19.9099,27.9903,47.721,165.999,99.2449,37.2362,23.0252,16.7574,11.0276,7.58997,6.10332,5.41208,5.17848,-0.0590376,0.0,1.0,0.0
1749549330132,-0.0350962,4.206,0.0,3,4665.89,87.3865,0.0,5.80949,5.95837,6.57493,7.93717,10.9529,15.4914,19.8457,27.9,47.567,165.462,99.6058,37.3715,23.1089,16.8183,11.0676,7.61754,6.12549,5.43173,5.19729,-0.0556197,0.0,1.0,0.0
1749549330157,-0.0350948,4.228,0.0,3,4842.88,87.7197,0.0,5.79068,5.93908,6.55365,7.91148,10.9174,15.4413,19.7815,27.8098,47.4135,164.933,99.9636,37.5064,23.1924,16.879,11.1077,7.6451,6.14765,5.45139,5.2161,-0.0522017,0.0,1.0,0.0
1749549330177,-0.0350975,4.25,0.0,3,4857.86,88.1445,0.0,5.77187,5.91978,6.53235,7.88577,10.8819,15.391,19.7171,27.7191,47.2584,164.385,100.329,37.6424,23.2763,16.9401,11.1478,7.67269,6.16983,5.47105,5.23491,-0.0487837,0.0,1.0,0.0
1749549330205,-0.0350981,4.272,0.0,3,4875.81,88.5685,0.0,5.75306,5.90049,6.51106,7.86006,10.8465,15.3409,19.6528,27.6287,47.1042,163.846,100.691,37.7778,23.36,17.001,11.1879,7.70026,6.192,5.49071,5.25372,-0.0453658,0.0,1.0,0.0
1749549330221,-0.0350976,4.294,0.0,3,4896.09,88.9921,0.0,5.73424,5.8812,6.48977,7.83437,10.811,15.2907,19.5885,27.5385,46.9504,163.313,101.05,37.9129,23.4435,17.0618,11.2279,7.72783,6.21417,5.51037,5.27253,-0.0419478,0.0,1.0,0.0
1749549330241,-0.0350981,4.316,0.0,3,4918.25,89.4157,0.0,5.71543,5.8619,6.46848,7.80866,10.7755,15.2405,19.5243,27.4481,46.7962,162.775,101.412,38.0483,23.5272,17.1227,11.268,7.7554,6.23634,5.53003,5.29134,-0.0385298,0.0,1.0,0.0
1749549330275,-0.0350991,4.338,0.0,3,4941.99,89.8397,0.0,5.69662,5.84261,6.44719,7.78296,10.7401,15.1903,19.4599,27.3576,46.6418,162.235,101.774,38.1838,23.611,17.1836,11.308,7.78298,6.25852,5.54969,5.31016,-0.0351119,0.0,1.0,0.0
1749549330287,-0.0350987,4.36,0.0,3,4966.05,90.2647,0.0,5.67781,5.82332,6.4259,7.75726,10.7046,15.1402,19.3957,27.2673,46.4879,161.701,102.134,38.319,23.6946,17.2445,11.3481,7.81055,6.28068,5.56935,5.32897,-0.0316939,0.0,1.0,0.0
